sim_time_ns,instance_id,npu_used_bytes,npu_total_bytes,cpu_used_bytes,cpu_total_bytes,npu_prefix_tokens,storage_prefix_tokens,evictable_tokens,protected_tokens,npu_hit_total,storage_hit_total,npu_hit_interval,storage_hit_interval,npu_hit_rate_interval,prompt_throughput,gen_throughput,evict_npu_to_cpu_bytes_total,load_cpu_to_npu_bytes_total,evict_npu_prefix_bytes_total,evict_storage_prefix_bytes_total,prefix_load_storage_to_npu_bytes_total
56500000000,0,23918551040,25769803776,7961051136,137438953472,59952,60738,57856,2096,4848,314,0,0,0.00,0,0,0,0,0,0,0
57000000000,0,23926939648,25769803776,7971012608,137438953472,60016,60814,57856,2160,4848,314,0,0,0.00,0,0,0,0,0,0,0
57500000000,0,23933231104,25769803776,7978745856,137438953472,60064,60873,58352,1712,4848,314,0,0,0.00,0,0,0,0,0,0,0
58000000000,0,23939522560,25769803776,7986216960,137438953472,60112,60930,58352,1760,4848,314,0,0,0.00,0,0,0,0,0,0,0
58500000000,0,23950008320,25769803776,7993688064,137438953472,60192,60987,58352,1840,4848,314,0,0,0.00,0,0,0,0,0,0,0
59000000000,0,23958396928,25769803776,8001421312,137438953472,60256,61046,59104,1152,4848,314,0,0,0.00,0,0,0,0,0,0,0
59500000000,0,23962591232,25769803776,8006402048,137438953472,60288,61084,59104,1184,4848,314,0,0,0.00,0,0,0,0,0,0,0
60000000000,0,23991951360,25769803776,8038776832,137438953472,60512,61331,59104,1408,4928,328,80,14,28.27,0,0,0,0,0,0,0
60500000000,0,24176500736,25769803776,8220966912,137438953472,61920,62721,57984,3936,6048,342,1120,14,45.86,0,0,0,0,0,0,0
61000000000,0,24644165632,25769803776,8699772928,137438953472,65488,66374,57984,7504,6048,350,0,8,0.00,0,0,0,0,0,0,0
61500000000,0,24839200768,25769803776,8891138048,137438953472,66976,67834,58672,8304,6656,378,608,28,29.50,0,0,0,0,0,0,0
62000000000,0,25071984640,25769803776,9134931968,137438953472,68752,69694,58432,10320,6896,389,240,11,12.24,0,0,0,0,0,0,0
62500000000,0,25160065024,25769803776,9223405568,137438953472,69424,70369,58176,11248,7152,404,256,15,42.81,0,0,0,0,0,0,0
63000000000,0,25363488768,25769803776,9428008960,137438953472,70976,71930,58512,12464,7152,415,0,11,0.00,0,0,0,0,0,0,0
63500000000,0,25545940992,25769803776,9610985472,137438953472,72368,73326,58624,13744,7376,458,224,43,20.29,0,0,0,0,0,0,0
64000000000,0,25675964416,25769803776,9744678912,137438953472,73360,74346,59808,13552,7648,467,272,9,35.84,0,0,0,0,0,0,0
